date,race_name,horse_name,odds,ai_probability,ev,result,payout,cumulative_profit,drawdown
2023-01-05,招福Ｓ･3勝,ペイシャクェーサー,290.8,1.2846153784644991,3.7356615205747636,0,0,-1000,-1000
2023-01-05,招福Ｓ･3勝,フィストバンプ    ,122.5,4.304768128764777,5.273340957736852,0,0,-2000,-2000
2023-01-05,未勝利,エーデルシュタイン,348.9,0.6694238571047739,2.335619837438556,0,0,-3000,-3000
2023-01-05,未勝利,デルマウッチャリ  ,391.7,0.5409373356567689,2.118851543767564,0,0,-4000,-4000
2023-01-05,未勝利,マイプリンセス    ,420.9,0.5926516722009166,2.494470888293658,0,0,-5000,-5000
2023-01-05,門松Ｓ･3勝,ダイシンイナリ    ,319.1,1.1959991267540167,3.8164332134720675,0,0,-6000,-6000
2023-01-05,１勝ｸﾗｽ,クリノアンビシャス,305.1,1.064907680319206,3.249033332653897,0,0,-7000,-7000
2023-01-05,２勝ｸﾗｽ,ダノンマヴロス    ,237.8,1.791095833097935,4.259225891106889,0,0,-8000,-8000
2023-01-05,２勝ｸﾗｽ,スラップショット  ,225.2,1.352758330155508,3.0464117595102036,0,0,-9000,-9000
2023-01-05,２勝ｸﾗｽ,タイセイグラシア  ,89.9,3.165258858438949,2.8455677137366155,1,89900,79900,0
2023-01-05,２勝ｸﾗｽ,パクスジャポニカ  ,314.2,0.7787627273192573,2.4468724892371068,0,0,78900,-1000
2023-01-07,中山新春,シャンボールナイト,38.7,7.126007565227972,2.7577649277432257,0,0,77900,-2000
2023-01-07,中山新春,ヤマノグリッターズ,54.0,5.5253429835436485,2.98368521111357,0,0,76900,-3000
2023-01-07,中山新春,エミーリオ        ,76.6,5.654021923585381,4.330980793466401,0,0,75900,-4000
2023-01-07,中山新春,アノ              ,26.4,9.066453974316655,2.3935438492195966,0,0,74900,-5000
2023-01-07,初春Ｓ･3勝,ジオラマ          ,230.8,0.8926135174912841,2.060151998369884,0,0,73900,-6000
2023-01-07,初春Ｓ･3勝,ヨドノビクトリー  ,372.4,0.6258076021182184,2.3305075102882453,0,0,72900,-7000
2023-01-07,初春Ｓ･3勝,エスケーアタランタ,175.9,1.866023648860435,3.282335598345505,0,0,71900,-8000
2023-01-07,未勝利,ヤマカツリン      ,499.9,4.244249014127736,21.217000821624552,0,0,70900,-9000
2023-01-07,未勝利,シェイクオンイット,252.8,0.8212558395201877,2.0761347623070345,0,0,69900,-10000
2023-01-07,未勝利,ヒーステソーロ    ,392.5,0.6774943126887149,2.6591651773032057,0,0,68900,-11000
2023-01-07,未勝利,セセラギ          ,395.6,0.6325820220466102,2.50249447921639,0,0,67900,-12000
2023-01-07,未勝利,ビネッサ          ,407.0,0.6021503252497624,2.450751823766533,0,0,66900,-13000
2023-01-07,未勝利,ナムラアダム      ,432.8,0.5891085291953795,2.549661714357603,0,0,65900,-14000
2023-01-07,未勝利,トムワールド      ,564.2,0.5531120871835551,3.120658395889618,0,0,64900,-15000
2023-01-07,未勝利,フェアリーパイン  ,508.4,0.5465986759414142,2.7789076684861493,0,0,63900,-16000
2023-01-07,未勝利,スマートローラ    ,531.0,0.5722729473169392,3.038769350252947,0,0,62900,-17000
2023-01-07,未勝利,デルマツキオトシ  ,383.9,0.6021730035590115,2.311742160663045,0,0,61900,-18000
2023-01-07,未勝利,ピーチコーラル    ,267.4,0.7895161974680586,2.1111663120295883,0,0,60900,-19000
2023-01-07,未勝利,ジャッカルズサン  ,427.0,0.6529208075927875,2.787971848421203,0,0,59900,-20000
2023-01-07,未勝利,オスカーレイ      ,503.5,0.5174370677005157,2.6052956358720967,0,0,58900,-21000
2023-01-07,未勝利・牝,エイヨーチャクラ  ,505.2,0.6233207539337361,3.1490164488732346,0,0,57900,-22000
2023-01-07,未勝利・牝,カヤドーブラック  ,239.6,1.6702193904626486,4.001845659548506,0,0,56900,-23000
2023-01-07,未勝利・牝,ジューンハート    ,607.1,0.6225618568753538,3.779573033090273,0,0,55900,-24000
2023-01-07,未勝利・牝,サイモンカリン    ,346.7,0.6067132997745649,2.1034750103184168,0,0,54900,-25000
2023-01-07,未勝利・牝,メイショウアサゴチ,619.4,0.5495486201562869,3.4039041532480407,0,0,53900,-26000
2023-01-07,長良川特･2勝,コスモジェミラ    ,485.8,0.5101043196699967,2.4780867849568438,0,0,52900,-27000
2023-01-07,１勝ｸﾗｽ,テーオールノワール,170.0,4.997293114377211,8.495398294441259,0,0,51900,-28000
2023-01-07,１勝ｸﾗｽ,マスケティアーズ  ,504.2,0.6881078682681646,3.469439871808086,0,0,50900,-29000
2023-01-07,１勝ｸﾗｽ,モンストルシチー  ,212.3,1.1941480942428728,2.5351764040776192,0,0,49900,-30000
2023-01-07,１勝ｸﾗｽ,サルーテ          ,340.2,1.2244417477627223,4.165550825888781,0,0,48900,-31000
2023-01-07,１勝ｸﾗｽ*,コーヒーカフェ    ,380.2,0.5656602630871038,2.1506403202571684,0,0,47900,-32000
2023-01-08,ポルック,タガノディアマンテ,72.7,7.92431634286125,5.760977981260129,0,0,46900,-33000
2023-01-08,未勝利,ライルアケカイ    ,327.1,0.6140835640780264,2.0086673380992246,0,0,45900,-34000
2023-01-08,未勝利,アスノヒロイン    ,572.8,0.675685513253997,3.8703266199188944,0,0,44900,-35000
2023-01-08,未勝利,ビルトインアデイ  ,423.2,0.5485091598261423,2.3212907643842344,0,0,43900,-36000
2023-01-08,未勝利,イチザラブオー    ,697.2,0.6539347948599044,4.5592333897632535,0,0,42900,-37000
2023-01-08,障害未勝利,ヴェスターヴァルト,51.2,12.639899175971689,6.471628378097505,0,0,41900,-38000
2023-01-08,障害未勝利,ホッコーライデン  ,243.4,6.994881089275238,17.02554057129593,0,0,40900,-39000
2023-01-08,障害未勝利,メイショウコホク  ,102.4,6.3707430962808385,6.523640930591579,0,0,39900,-40000
2023-01-08,障害未勝利,ショウナンタイジュ,46.5,8.584631370284104,3.9918535871821086,0,0,38900,-41000
2023-01-08,障害未勝利,セイウンフィーバー,259.8,4.303589735804044,11.180726133618908,0,0,37900,-42000
2023-01-08,１勝ｸﾗｽ,クリノアンカーマン,423.4,0.634740279490553,2.687490343363001,0,0,36900,-43000
2023-01-08,１勝ｸﾗｽ・牝,チャーチャンテン  ,435.4,0.6142960835932082,2.6746451479648283,0,0,35900,-44000
2023-01-08,１勝ｸﾗｽ・牝,ココリジャスミン  ,356.4,0.5682025317505361,2.0250738231589107,0,0,34900,-45000
2023-01-08,２勝ｸﾗｽ,ベッサラビア      ,249.1,0.9561506839750229,2.3817713537817817,0,0,33900,-46000
2023-01-09,未勝利,レイズミーアップ  ,265.2,0.8730351113914564,2.3152891154101423,0,0,32900,-47000
2023-01-09,未勝利,ルンメニゲ        ,422.8,1.308927740439675,5.534146486578946,0,0,31900,-48000
2023-01-09,未勝利,レオアメニティー  ,574.0,0.6446821956240054,3.7004758028817912,0,0,30900,-49000
2023-01-09,未勝利,ショートストップ  ,403.0,0.5631015961050951,2.269299432303533,0,0,29900,-50000
2023-01-09,未勝利,シバノナスタチウム,403.5,0.6773065679317488,2.7329320016046066,0,0,28900,-51000
2023-01-09,未勝利,ポンサン          ,186.3,1.9173597303221621,3.5720411775901884,1,186300,214200,0
2023-01-09,未勝利,ヤマカツラナウェイ,437.9,0.5670753715572932,2.4832230520493863,0,0,213200,-1000
2023-01-09,未勝利,クリノクリスタル  ,109.6,5.154555693812877,5.6493930404189125,0,0,212200,-2000
2023-01-09,未勝利・牝,メイショウハギカゼ,325.5,0.704143519996603,2.2919871575889426,0,0,211200,-3000
2023-01-09,未勝利・牝,レクタアーバ      ,419.8,0.5377636456899734,2.2575317846065084,0,0,210200,-4000
2023-01-09,迎春Ｓ･3勝,コスモインペリウム,243.3,1.0252895598932565,2.494529499220293,0,0,209200,-5000
2023-01-09,迎春Ｓ･3勝,マイネルコロンブス,152.0,1.6577191747256088,2.5197331455829253,0,0,208200,-6000
2023-01-09,１勝ｸﾗｽ,サクラロワ        ,77.9,2.63304005552987,2.0511382032577687,0,0,207200,-7000
2023-01-09,１勝ｸﾗｽ,フレンドジェイ    ,439.9,0.6613674770557458,2.9093555315682256,0,0,206200,-8000
2023-01-14,未勝利,ショーエース      ,301.6,0.7478434684755617,2.2554959009222944,0,0,205200,-9000
2023-01-14,未勝利,ビターモンスター  ,224.2,1.0965349147227692,2.458431278808449,0,0,204200,-10000
2023-01-14,未勝利,レッツプロミス    ,310.5,0.7456577921043657,2.3152674444840553,0,0,203200,-11000
2023-01-14,未勝利,シュハリ          ,93.2,3.6307986665719163,3.383904357245026,0,0,202200,-12000
2023-01-14,未勝利,ファーレンジョー  ,431.3,0.7156872219959806,3.0867589884686644,0,0,201200,-13000
2023-01-14,未勝利,アオイサロン      ,332.8,0.6328436014101289,2.106103505492909,0,0,200200,-14000
2023-01-14,未勝利,クリノコマンダー  ,416.7,0.5714426270427907,2.381201426887309,0,0,199200,-15000
2023-01-14,未勝利・牝,カネトシアズサ    ,232.0,0.9098998390336427,2.1109676265580513,0,0,198200,-16000
2023-01-14,未勝利・牝,エーデルシュタイン,358.8,0.6770161545129675,2.4291339623925277,0,0,197200,-17000
2023-01-14,未勝利・牝,トーホウジェンマ  ,113.9,1.9393367106910777,2.2089045134771377,0,0,196200,-18000
2023-01-14,未勝利・牝,フルーツサンド    ,451.5,0.505320391490375,2.281521567579043,0,0,195200,-19000
2023-01-14,遠江Ｓ･3勝,ワイドカント      ,170.1,1.4920588271643784,2.5379920650066077,0,0,194200,-20000
2023-01-14,遠江Ｓ･3勝,メイショウラビエ  ,333.2,1.359719257716358,4.530584566710905,0,0,193200,-21000
2023-01-14,遠江Ｓ･3勝,ダイシンイナリ    ,488.4,0.5456344887986949,2.6648788432928256,0,0,192200,-22000
2023-01-14,障害未勝利,メイショウカムロ  ,125.1,6.306259211848937,7.88913027402302,0,0,191200,-23000
2023-01-14,障害未勝利,クリノツッチャン  ,74.1,7.200258004900864,5.33539118163154,0,0,190200,-24000
2023-01-14,障害未勝利,サンシロウ        ,59.1,7.161569561872808,4.232487611066829,0,0,189200,-25000
2023-01-14,障害未勝利,ガムラン          ,68.0,6.601300628750355,4.488884427550241,0,0,188200,-26000
2023-01-14,障害未勝利,スマートウィザード,39.0,7.077456071375139,2.7602078678363045,0,0,187200,-27000
2023-01-14,障害未勝利,ライブリスマイル  ,84.6,14.211478917658468,12.022911164339064,0,0,186200,-28000
2023-01-14,障害未勝利,フロールシュタット,50.3,7.639799708233168,3.842819253241283,0,0,185200,-29000
2023-01-14,障害未勝利,リネンスイング    ,95.0,5.856927144041538,5.564080786839461,0,0,184200,-30000
2023-01-14,１勝ｸﾗｽ,マサカウマザンマイ,137.9,7.298010555028174,10.063956555383852,0,0,183200,-31000
2023-01-14,１勝ｸﾗｽ,シゲルカンガルー  ,216.3,0.9896812713466421,2.1406805899227868,0,0,182200,-32000
2023-01-14,１勝ｸﾗｽ,パラディズム      ,448.3,0.5611942552779854,2.5158338464112084,0,0,181200,-33000
2023-01-14,１勝ｸﾗｽ,メイショウアジロ  ,139.8,3.675438410752126,5.138262898231472,0,0,180200,-34000
2023-01-14,１勝ｸﾗｽ,ジェイエルフラッグ,350.4,0.5856462408218174,2.0521044278396476,0,0,179200,-35000
2023-01-14,１勝ｸﾗｽ,コイニオチテ      ,106.3,2.0828183404445975,2.2140358958926067,0,0,178200,-36000
2023-01-14,１勝ｸﾗｽ,デルマアシュラ    ,203.9,1.093344552012023,2.229329541552515,0,0,177200,-37000
2023-01-15,京成杯G3,オメガリッチマン  ,118.0,1.85063181704921,2.183745544118068,0,0,176200,-38000
2023-01-15,天竜川特･2勝,キゾク            ,151.2,2.2664785866367323,3.4269156229947386,0,0,175200,-39000
2023-01-15,小郡特別･2勝,ミキノバスドラム  ,230.5,0.9662128861555448,2.2271207025885307,0,0,174200,-40000
2023-01-15,小郡特別･2勝,ステラダイヤ      ,131.3,1.831605734171406,2.4048983289670565,0,0,173200,-41000
2023-01-15,小郡特別･2勝,サクセスハーモニー,353.6,0.652534103033019,2.307360588324755,0,0,172200,-42000
2023-01-15,日経新春ＨG2,アフリカンゴールド,70.8,2.8534628197367318,2.020251676373606,0,0,171200,-43000
2023-01-15,未勝利,メイショウウナバラ,354.5,0.6300422908039365,2.233499920899955,0,0,170200,-44000
2023-01-15,未勝利,ファートム        ,492.4,0.6015515572298654,2.962039867799857,0,0,169200,-45000
2023-01-15,未勝利,アシリパ          ,175.8,2.430818501180752,4.273378925075762,0,0,168200,-46000
2023-01-15,未勝利,シャンハイドール  ,446.7,0.7890258074510946,3.5245782818840397,0,0,167200,-47000
2023-01-15,未勝利,ラインシュトラール,396.5,0.6013851624494893,2.384492169112225,0,0,166200,-48000
2023-01-15,未勝利,グングニル        ,132.8,1.6771095105106184,2.2272014299581016,0,0,165200,-49000
2023-01-15,未勝利,タガノルークス    ,487.6,2.2930860258054855,11.181087461827548,0,0,164200,-50000
2023-01-15,未勝利,ワンダーカラフル  ,407.4,0.6834207731201064,2.7842562296913136,0,0,163200,-51000
2023-01-15,未勝利,ハッポウヤブレ    ,426.3,0.7338850608102296,3.128552014234009,0,0,162200,-52000
2023-01-15,未勝利,ヨシノフラワー    ,438.8,0.5167282350501108,2.2674034953998863,0,0,161200,-53000
2023-01-15,未勝利,センチュリヒーロー,591.3,0.5557710360014801,3.2862741358767518,0,0,160200,-54000
2023-01-15,未勝利,ワイワイスマイル  ,457.3,0.5504506788369686,2.517210954321458,0,0,159200,-55000
2023-01-15,未勝利,ロジブライアン    ,293.3,1.188822265705129,3.4868157053131434,0,0,158200,-56000
2023-01-15,未勝利・牝,サッチモ          ,427.4,0.5387865271543428,2.302773617057661,0,0,157200,-57000
2023-01-15,未勝利・牝,スマイルマーク    ,444.2,0.5660836706686423,2.514543665110109,0,0,156200,-58000
2023-01-15,門司Ｓ,ダンツキャッスル  ,104.9,5.7147777591981335,5.9948018693988425,0,0,155200,-59000
2023-01-15,障害未勝利,ドリームウィーバー,189.8,8.166543401494431,15.500099376036433,0,0,154200,-60000
2023-01-15,障害未勝利,アサクサトラマル  ,38.5,7.613018971319178,2.9310123039578837,0,0,153200,-61000
2023-01-15,障害未勝利,ワンダークローバー,41.2,9.766637519795475,4.023854658155736,0,0,152200,-62000
2023-01-15,１勝ｸﾗｽ,メイショウアゴニカ,324.9,0.7091314015894243,2.3039679237640396,0,0,151200,-63000
2023-01-15,１勝ｸﾗｽ,ビジューブリランテ,231.4,1.9471153471985125,4.505624913417359,0,0,150200,-64000
2023-01-15,１勝ｸﾗｽ,ロードブライト    ,323.9,0.6222392383107435,2.015432892888498,0,0,149200,-65000
2023-01-15,１勝ｸﾗｽ,ラインアルテア    ,651.7,0.5144380128733145,3.3525925298953902,0,0,148200,-66000
2023-01-15,１勝ｸﾗｽ・牝,フェスティヴノンノ,290.3,0.7595172913386843,2.2048786967562006,0,0,147200,-67000
2023-01-15,２勝ｸﾗｽ,ウインレゼルヴ    ,393.9,0.571843093821218,2.2524899465617776,0,0,146200,-68000
2023-01-15,２勝ｸﾗｽ,クリノカサット    ,401.9,0.6567942575246045,2.6396561209913854,0,0,145200,-69000
2023-01-15,２勝ｸﾗｽ,ニシノアジャスト  ,126.3,2.383598289407799,3.0104846395220504,0,0,144200,-70000
2023-01-21,初茜賞･2勝,ロジカルガール    ,492.4,0.5636166270249846,2.775248271471024,0,0,143200,-71000
2023-01-21,未勝利,ヴェルティグレ    ,130.5,1.8678811908237594,2.437584954025006,0,0,142200,-72000
2023-01-21,未勝利,ロサムンディー    ,376.5,0.6722138522850158,2.5308851538530845,0,0,141200,-73000
2023-01-21,未勝利,ジャッカルズサン  ,402.3,0.7038587707889221,2.8316238348838336,0,0,140200,-74000
2023-01-21,未勝利,カンタベリースワン,360.1,0.6329376953967024,2.2792086411235255,0,0,139200,-75000
2023-01-21,未勝利,ノーサレンダー    ,439.9,0.5309837433591245,2.3357974870367886,0,0,138200,-76000
2023-01-21,未勝利,サンライズアップ  ,368.9,0.5917710716198644,2.1830434832056795,0,0,137200,-77000
2023-01-21,未勝利,ビネッサ          ,483.2,0.556959855981663,2.6912300241033957,0,0,136200,-78000
2023-01-21,未勝利,ウマオト          ,495.8,0.5620584397743827,2.7866857444013897,0,0,135200,-79000
2023-01-21,未勝利,レインボーウォリア,433.8,0.556856224484048,2.4156423018118005,0,0,134200,-80000
2023-01-21,未勝利,セイカベラトリクス,506.5,0.6178503510639237,3.129412028138774,0,0,133200,-81000
2023-01-21,未勝利,ケレンシア        ,383.3,0.6364287330727628,2.4394313338679,0,0,132200,-82000
2023-01-21,未勝利,シュンセツ        ,361.2,0.5552359110232653,2.005512110616034,0,0,131200,-83000
2023-01-21,未勝利,エーデルシュタイン,468.1,0.5720332288744047,2.6776875443610884,0,0,130200,-84000
2023-01-21,未勝利,エスケイペガサス  ,457.7,0.5142177828769149,2.3535747922276395,0,0,129200,-85000
2023-01-21,未勝利・牝,ホープアイランド  ,126.3,2.397187005859866,3.0276471884010108,0,0,128200,-86000
2023-01-21,未勝利・牝,モンテナルス      ,173.3,1.4116182866741944,2.446334490806379,0,0,127200,-87000
2023-01-21,未勝利・牝,ツインビスケッツ  ,59.2,12.22285475621937,7.235930015681867,1,59200,185400,-28800
2023-01-21,障害・オープ,アームストロング  ,36.5,7.8761930151174555,2.874810450517871,0,0,184400,-29800
2023-01-21,障害・オープ,デストロイ        ,55.1,6.061695338308592,3.339994131408034,0,0,183400,-30800
2023-01-21,障害未勝利,レディステディゴー,51.7,8.705774636905,4.500885487279885,0,0,182400,-31800
2023-01-21,障害未勝利,クリノキングボス  ,116.8,6.317988217849287,7.379410238447966,0,0,181400,-32800
2023-01-21,障害未勝利,ジョット          ,137.0,4.837367010132526,6.62719280388156,0,0,180400,-33800
2023-01-21,１勝ｸﾗｽ,ハーディローズ    ,355.2,0.5912401430506269,2.100084988115827,0,0,179400,-34800
2023-01-21,２勝ｸﾗｽ,カフェキング      ,88.3,2.683351408131338,2.3693992933799715,0,0,178400,-35800
2023-01-21,２勝ｸﾗｽ,ミエノナイスガイ  ,315.7,1.8699842885062596,5.903540398814262,0,0,177400,-36800
2023-01-21,２勝ｸﾗｽ,トップリーチ      ,432.4,0.5456344887986949,2.3593235295655566,0,0,176400,-37800
2023-01-22,未勝利,レイズミーアップ  ,294.9,1.426180002427815,4.205804827159627,0,0,175400,-38800
2023-01-22,未勝利,ハワイアンパレス  ,342.9,0.5964139732997727,2.0451035144449206,0,0,174400,-39800
2023-01-22,未勝利,ショーケン        ,348.9,1.4796408075650895,5.162466777594597,0,0,173400,-40800
2023-01-22,未勝利,タガノヴィクター  ,173.5,1.2526211679983905,2.1732977264772075,0,0,172400,-41800
2023-01-22,未勝利,フクシマブルース  ,444.4,0.6535349402492618,2.9043092744677197,0,0,171400,-42800
2023-01-22,未勝利,ペイシャハーメルン,462.5,0.6015473777671713,2.7821566221731673,0,0,170400,-43800
2023-01-22,未勝利,アスノヒロイン    ,650.3,0.6389804569417058,4.155289911491912,0,0,169400,-44800
2023-01-22,未勝利,テセラフィリア    ,378.4,2.055878252206807,7.779443306350556,0,0,168400,-45800
2023-01-22,未勝利,シンボリタイプ    ,388.1,0.7237602434182464,2.8089135047062146,0,0,167400,-46800
2023-01-22,未勝利,マーゴットバモス  ,124.7,2.8132547970155186,3.508128731878352,0,0,166400,-47800
2023-01-22,未勝利・牝,シンプルガール    ,423.8,0.6426602274321236,2.72359404385734,0,0,165400,-48800
2023-01-22,未勝利・牝,ニジノテンシ      ,496.9,4.573522301649771,22.72583231689771,0,0,164400,-49800
2023-01-22,未勝利・牝,カシノロマネ      ,268.9,0.7709218704299015,2.073008909586005,0,0,163400,-50800
2023-01-22,未勝利・牝,パワポケプレミア  ,429.0,0.5092074369796111,2.1844999046425317,0,0,162400,-51800
2023-01-22,江戸川Ｓ･3勝,レッドランサー    ,260.9,0.8255405515265928,2.15383529893288,0,0,161400,-52800
2023-01-22,障害未勝利,ベストインクラス  ,101.5,6.7283444208571215,6.8292695871699785,0,0,160400,-53800
2023-01-22,障害未勝利,オーマオ          ,64.5,5.1604475688639395,3.328488681917241,0,0,159400,-54800
2023-01-22,１勝ｸﾗｽ,ミルトクリーガー  ,130.2,1.7067639487455404,2.2222066612666938,0,0,158400,-55800
2023-01-22,１勝ｸﾗｽ,マイネルバッカーノ,494.3,0.618689939199318,3.058184369462229,0,0,157400,-56800
2023-01-22,１勝ｸﾗｽ・牝,チャーチャンテン  ,296.7,0.6815943483026239,2.022290431413885,0,0,156400,-57800
2023-01-22,１勝ｸﾗｽ・牝,ジェイエルフラッグ,345.0,0.5856462408218174,2.02047953083527,0,0,155400,-58800
2023-01-22,１勝ｸﾗｽ・牝,クオンタム        ,102.5,2.035683891996093,2.0865759892959956,0,0,154400,-59800
2023-01-22,２勝ｸﾗｽ,フィアレスハート  ,250.4,1.3742153310932905,3.441035189057599,0,0,153400,-60800
2023-01-28,未勝利,イチザラブオー    ,531.0,0.6176880086281996,3.27992332581574,0,0,152400,-61800
2023-01-28,未勝利,ミヤビラピート    ,501.1,1.6905688637223562,8.471440576112727,0,0,151400,-62800
2023-01-28,未勝利,セイルアウェイ    ,307.1,0.7267945808017264,2.231986157642102,0,0,150400,-63800
2023-01-28,未勝利,レイズザリミッツ  ,262.1,1.6420107130311428,4.303710078854626,0,0,149400,-64800
2023-01-28,未勝利,フェスティヴチャン,426.5,0.5976359704426946,2.548917413938092,0,0,148400,-65800
2023-01-28,未勝利,ロジプロパー      ,261.2,2.57831971817062,6.734571103861659,0,0,147400,-66800
2023-01-28,未勝利,イチゴホイップ    ,252.6,1.0609126766032346,2.6798654210997706,0,0,146400,-67800
2023-01-28,未勝利,メイショウウルス  ,362.7,0.6662939384741646,2.416648114845795,0,0,145400,-68800
2023-01-28,未勝利,メイショウスイケイ,314.6,0.6683818328411044,2.102729246118115,0,0,144400,-69800
2023-01-28,牛若丸ジ,バルンストック    ,55.5,7.18878766119839,3.9897771519651064,0,0,143400,-70800
2023-01-28,牛若丸ジ,ダイメイコスモス  ,83.1,7.347454049923698,6.105734315486592,0,0,142400,-71800
2023-01-28,白富士Ｓ(L),サトノフラッグ    ,33.0,12.96639534798608,4.278910464835406,0,0,141400,-72800
2023-01-28,障害未勝利,ドリームウィーバー,177.0,6.27895801851264,11.113755692767372,0,0,140400,-73800
2023-01-28,障害未勝利,サンシロウ        ,84.6,6.487116378122737,5.488100455891835,0,0,139400,-74800
2023-01-28,障害未勝利,レオテソーロ      ,44.0,9.155802829404545,4.028553244937999,0,0,138400,-75800
2023-01-28,１勝ｸﾗｽ,デンジャーマン    ,291.5,0.8656405044476709,2.523342070464961,0,0,137400,-76800
2023-01-28,１勝ｸﾗｽ,クリノヴァニラ    ,276.6,0.7464853724624235,2.0647785402310634,0,0,136400,-77800
2023-01-28,１勝ｸﾗｽ,クリノハニー      ,495.5,1.0625102936759077,5.2647385051641225,0,0,135400,-78800
2023-01-28,１勝ｸﾗｽ,メイマックス      ,351.9,1.3143167840006904,4.625080762898429,0,0,134400,-79800
2023-01-28,１勝ｸﾗｽ,マロリン          ,351.7,0.6457288910097189,2.271028509681181,0,0,133400,-80800
2023-01-28,１勝ｸﾗｽ,クリノツッチャン  ,249.4,2.419653883675062,6.034616785885604,0,0,132400,-81800
2023-01-28,１勝ｸﾗｽ・牝*,ヤエベニシダレ    ,402.7,0.5707072774183175,2.2982382061635644,0,0,131400,-82800
2023-01-28,２勝ｸﾗｽ,ブーケドフルール  ,390.8,0.583080055502139,2.2786768569023597,0,0,130400,-83800
2023-01-28,２勝ｸﾗｽ,プロース          ,532.8,0.6570999058981117,3.5010282986251386,0,0,129400,-84800
2023-01-28,２勝ｸﾗｽ,エターナルボンド  ,162.8,2.2736134402853123,3.701442680784489,0,0,128400,-85800
2023-01-29,シルクロＨG3,カイザーメランジェ,432.0,0.5707072774183175,2.4654554384471314,0,0,127400,-86800
2023-01-29,刈谷特別･2勝,スズカマジェスタ  ,115.5,2.3558560664095713,2.721013756703055,0,0,126400,-87800
2023-01-29,刈谷特別･2勝,ナムラゴロフキン  ,173.5,1.2762662002612561,2.2143218574532795,0,0,125400,-88800
2023-01-29,未勝利,ダンシングハピリー,578.0,0.6230084148821051,3.600988638018568,0,0,124400,-89800
2023-01-29,未勝利,ビッグアメリカン  ,482.3,0.6065939036943085,2.92560239751765,0,0,123400,-90800
2023-01-29,未勝利,ブルーゴールド    ,338.0,0.7582923115767822,2.563028013129524,0,0,122400,-91800
2023-01-29,未勝利,ゴールドフォックス,531.9,0.7091901831579012,3.772182584216876,0,0,121400,-92800
2023-01-29,未勝利,ロンスアンドロンス,366.8,0.5500789213279959,2.017689483431089,0,0,120400,-93800
2023-01-29,未勝利,グレイソニック    ,399.6,0.5519691656652006,2.205668785998142,0,0,119400,-94800
2023-01-29,未勝利,エイガウマザンマイ,200.2,1.6418986128926085,3.287081023011002,0,0,118400,-95800
2023-01-29,未勝利,アオイカゲ        ,446.7,0.5748521350987779,2.5678644874862404,0,0,117400,-96800
2023-01-29,未勝利,クラウンサプライズ,530.8,0.6316943909104342,3.3530338269525846,0,0,116400,-97800
2023-01-29,未勝利,カンタベリースワン,531.9,0.5860960362897781,3.11744481702533,0,0,115400,-98800
2023-01-29,未勝利,キープシャイン    ,586.0,0.5870541397964528,3.4401372592072135,0,0,114400,-99800
2023-01-29,未勝利・牝,エイシンデネボラ  ,526.6,0.7069113667995127,3.722595257566234,0,0,113400,-100800
2023-01-29,未勝利・牝,ローマコンクリート,413.9,0.6357041597735831,2.63117951730286,0,0,112400,-101800
2023-01-29,根岸ＳG3,ジャスパープリンス,347.5,0.6378440749527455,2.216508160460791,0,0,111400,-102800
2023-01-29,障害未勝利,テイエムケントオー,50.4,6.565612169911049,3.3090685336351684,0,0,110400,-103800
2023-01-29,障害未勝利,スマートウィザード,39.6,7.987249740864358,3.1629508973822857,0,0,109400,-104800
2023-01-29,障害未勝利,アイファーロブスト,111.6,6.793879112435569,7.581969089478095,0,0,108400,-105800
2023-01-29,１勝ｸﾗｽ,ランドアーティスト,114.9,17.829973314382347,20.486639338225316,0,0,107400,-106800
2023-01-29,１勝ｸﾗｽ,アイファーヴァンズ,439.5,0.6150169621295266,2.7029995485592693,0,0,106400,-107800
2023-01-29,１勝ｸﾗｽ,キクノクライフ    ,345.7,0.6292197253505117,2.175212590536719,0,0,105400,-108800
2023-01-29,１勝ｸﾗｽ,クリノアンカーマン,630.8,0.6212438623009808,3.918806283394587,0,0,104400,-109800
2023-01-29,１勝ｸﾗｽ*,エムオーチロ      ,371.1,1.3922506674526929,5.166642226916943,0,0,103400,-110800
2023-01-29,２勝ｸﾗｽ,ナックイルシーブ  ,93.5,5.499067461575451,5.141628076573046,0,0,102400,-111800
2023-01-29,２勝ｸﾗｽ,アスカロン        ,174.9,2.620555676605877,4.583351878383679,0,0,101400,-112800
2023-02-04,別府特別･2勝,タイクーンバゴ    ,217.0,1.7010551393269322,3.6912896523394427,0,0,100400,-113800
2023-02-04,早春ＳＨ･3勝,サペラヴィ        ,234.8,1.1435422172208862,2.685037126034641,0,0,99400,-114800
2023-02-04,春菜賞･1勝*,レッツプロミス    ,371.0,0.8245590621330943,3.0591141205137795,0,0,98400,-115800
2023-02-04,春菜賞･1勝*,レッドカメリア    ,455.2,1.4464154186764213,6.58408298581507,0,0,97400,-116800
2023-02-04,未勝利,シュンコッチャン  ,536.1,0.985733410645003,5.284516814467861,0,0,96400,-117800
2023-02-04,未勝利,ケレス            ,373.9,0.6284387147575605,2.3497323544785185,0,0,95400,-118800
2023-02-04,未勝利,サダムターゲット  ,398.0,0.6084944757238152,2.421808013380785,0,0,94400,-119800
2023-02-04,未勝利,レブロン          ,314.9,0.6758334743842059,2.1281996108358645,0,0,93400,-120800
